common_id,name,address_pref,address_city,address_detail,contact,flood,landslide,storm_surge,earthquake,tsunami,large_fire,inland_flood,volcano,shelter_overlap,capacity,capacity_basis,notes,changed,new,address,gsi_common_id,latitude,longitude,coordinate_join_method
E3820400048201,八幡浜高等学校　グラウンド,愛媛県,八幡浜市松柏丙,654,(0894)22-2570,,,,1,1,1,,,1,11598,1.0,,,,愛媛県八幡浜市松柏丙654,E3820400048201,33.461946483092,132.4390485708,matched_by_id
E3820400043201,保健福祉総合センター　（洪水・土砂災害は２階以上）,愛媛県,八幡浜市松柏乙,1101,(0894)24-6626,1,1,1,1,,,,,1,761,1.0,,,,愛媛県八幡浜市松柏乙1101,E3820400043201,33.460284,132.438311,matched_by_id
E3820400016203,千丈小学校　体育館　（土砂災害は２階以上）,愛媛県,八幡浜市郷,4-1,(0894)22-0644,,1,1,1,1,,,,1,495,1.0,,,,愛媛県八幡浜市郷4-1,E3820400016203,33.464619118799,132.45177968592,matched_by_id
E3820400016202,千丈小学校　校舎　（土砂災害は２階以上）,愛媛県,八幡浜市郷,4-1,(0894)22-0644,,1,1,1,1,,,,1,744,1.0,,,,愛媛県八幡浜市郷4-1,E3820400016202,33.464869726256,132.4513558969,matched_by_id
E3820400016201,千丈小学校　グラウンド,愛媛県,八幡浜市郷,4-1,(0894)22-0644,,,,1,1,1,,,1,6548,1.0,,,,愛媛県八幡浜市郷4-1,E3820400016201,33.46448038936,132.45124324412,matched_by_id
E3820400045201,千丈保育所（土砂災害は２階以上）,愛媛県,八幡浜市松柏甲,67-1,(0894)22-2494,,1,1,,1,,,,1,464,1.0,,,,愛媛県八幡浜市松柏甲67-1,E3820400045201,33.465031391251,132.45486823815,matched_by_id
E3820400035202,旧長谷小学校　校舎,愛媛県,八幡浜市高野地,716,(0894)22-3111,1,,1,,1,,,,1,199,1.0,,,,愛媛県八幡浜市高野地716,E3820400035202,33.478711892853,132.449386,matched_by_id
E3820400035201,旧長谷小学校　グラウンド,愛媛県,八幡浜市高野地,716,(0894)22-3111,,,,1,1,1,,,1,1386,1.0,,,,愛媛県八幡浜市高野地716,E3820400035201,33.478649608957,132.44949795537,matched_by_id
E3820400036201,千丈地区公民館高野地分館,愛媛県,八幡浜市高野地,852,(0894)24-0619,1,1,,1,1,,,,1,67,1.0,,,,愛媛県八幡浜市高野地852,E3820400036201,33.479161949574,132.45304350293,matched_by_id
E3820400058201,川之内地区公民館　（土砂災害は２階以上）,愛媛県,八幡浜市川之内,4-149-4,(0894)24-5624,1,1,,1,1,,,,1,225,1.0,,,,愛媛県八幡浜市川之内4-149-4,E3820400058201,33.467004644472,132.4786728292,matched_by_id
E3820400057202,旧川之内小学校　校舎・講堂,愛媛県,八幡浜市川之内,1-182,(0894)22-3111,1,,,,1,,,,1,331,1.0,,,,愛媛県八幡浜市川之内1-182,E3820400057202,33.467791720738,132.48002977289,matched_by_id
E3820400057201,旧川之内小学校　グラウンド,愛媛県,八幡浜市川之内,1-182,(0894)22-3111,,,,1,1,1,,,1,1650,1.0,,,,愛媛県八幡浜市川之内1-182,E3820400057201,33.467673402148,132.48012542022,matched_by_id
E3820400040203,双岩小学校　体育館,愛媛県,八幡浜市若山,3-167,(0894)22-4302,1,1,1,1,1,,,,1,452,1.0,,,,愛媛県八幡浜市若山3-167,E3820400040203,33.420689347606,132.4588705722,matched_by_id
E3820400040202,双岩小学校　校舎,愛媛県,八幡浜市若山,3-167,(0894)22-4302,1,1,1,1,1,,,,1,439,1.0,,,,愛媛県八幡浜市若山3-167,E3820400040202,33.420613231665,132.45814637576,matched_by_id
E3820400040201,双岩小学校　グラウンド,愛媛県,八幡浜市若山,3-167,(0894)22-4302,,,,1,1,1,,,1,5743,1.0,,,,愛媛県八幡浜市若山3-167,E3820400040201,33.421101268009,132.45853261386,matched_by_id
E3820400038202,旧双岩中学校　体育館（土砂災害は２階以上）,愛媛県,八幡浜市若山,1-330-1,(0894)22-3111,1,1,1,1,1,,,,1,540,1.0,,,,愛媛県八幡浜市若山1-330-1,E3820400038202,33.423869071699,132.46089511094,matched_by_id
E3820400038201,旧双岩中学校　校舎,愛媛県,八幡浜市若山,1-330-1,(0894)22-3111,1,1,1,1,1,,,,1,363,1.0,,,,愛媛県八幡浜市若山1-330-1,E3820400038201,33.423797435793,132.46062152562,matched_by_id
E3820400039201,双岩地区公民館　（土砂災害は２階以上）,愛媛県,八幡浜市若山,2-33-4,(0894)22-4360,1,1,1,1,1,,,,1,269,1.0,,,,愛媛県八幡浜市若山2-33-4,E3820400039201,33.42498,132.457929,matched_by_id
E3820400041201,双岩保育所,愛媛県,八幡浜市若山,4-23-3,(0894)22-4359,1,1,1,1,1,,,,1,217,1.0,,,,愛媛県八幡浜市若山4-23-3,E3820400041201,33.424470800596,132.45685566615,matched_by_id
E3820400042201,八幡浜市民スポーツパーク,愛媛県,八幡浜市若山地内,,(0894)22-5595,,,,1,1,1,,,,20655,1.0,,,,愛媛県八幡浜市若山地内,E3820400042201,33.426485425025,132.4483519108,matched_by_id
E3820400037201,舌田地区公民館　（土砂災害・高潮は２階以上）,愛媛県,八幡浜市合田,1229-1,(0894)22-1409,1,1,1,1,,,,,1,218,1.0,,,,愛媛県八幡浜市合田1229-1,E3820400037201,33.439082030931,132.41255399953,matched_by_id
E3820400053203,旧舌田小学校　体育館,愛媛県,八幡浜市舌間,2-544,(0894)22-3111,1,,1,,,,,,1,292,1.0,,,,愛媛県八幡浜市舌間2-544,E3820400053203,33.444880505394,132.41813510737,matched_by_id
E3820400053202,マンダリン（旧舌田小学校校舎）（土砂災害は２階以上）,愛媛県,八幡浜市舌間,2-544,(0894)22-3111,1,1,1,,,,,,1,880,1.0,,,,愛媛県八幡浜市舌間2-544,E3820400053202,33.444374698017,132.41795271716,matched_by_id
E3820400053201,旧舌田小学校　グラウンド,愛媛県,八幡浜市舌間,2-544,(0894)22-3111,,,,1,,1,,,1,4025,1.0,,,,愛媛県八幡浜市舌間2-544,E3820400053201,33.444562697564,132.41829603991,matched_by_id
E3820400054203,川上小学校　体育館　（土砂災害・高潮は２階以上）,愛媛県,八幡浜市川上町川名津甲,305,(0894)27-0120,1,1,1,1,,,,,1,436,1.0,,,,愛媛県八幡浜市川上町川名津甲305,E3820400054203,33.422536966395,132.40844493885,matched_by_id
E3820400054202,川上小学校　校舎（高潮は２階以上）,愛媛県,八幡浜市川上町川名津甲,305,(0894)27-0120,1,,1,,,,,,1,528,1.0,,,,愛媛県八幡浜市川上町川名津甲305,E3820400054202,33.422908582415,132.40758663197,matched_by_id
E3820400054201,川上小学校　グラウンド,愛媛県,八幡浜市川上町川名津甲,305,(0894)27-0120,,,,1,,1,,,1,4300,1.0,,,,愛媛県八幡浜市川上町川名津甲305,E3820400054201,33.422854854896,132.40808552284,matched_by_id
E3820400056201,川上地区公民館　（土砂災害・高潮は２階以上）,愛媛県,八幡浜市川上町川名津甲,90,(0894)27-0500,1,1,1,1,,,,,1,354,1.0,,,,愛媛県八幡浜市川上町川名津甲90,E3820400056201,33.422519057149,132.40729158897,matched_by_id
E3820400055201,川上保育所　（土砂災害は２階以上）,愛媛県,八幡浜市川上町川名津甲,69-1,(0894)27-0605,1,1,1,,,,,,1,267,1.0,,,,愛媛県八幡浜市川上町川名津甲69-1,E3820400055201,33.421796,132.406474,matched_by_id
E3820400052204,真穴小学校　校舎,愛媛県,八幡浜市真網代戊,162,(0894)28-0226,1,1,1,1,1,,,,1,686,1.0,,,,愛媛県八幡浜市真網代戊162,E3820400052204,33.403892693737,132.39143360333,matched_by_id
E3820400052203,旧真穴中学校　校舎,愛媛県,八幡浜市真網代戊,162,(0894)28-0410,1,1,1,,1,,,,1,268,1.0,,,,愛媛県八幡浜市真網代戊162,E3820400052203,33.403987,132.392042,matched_by_id
E3820400052202,真穴小学校　体育館,愛媛県,八幡浜市真網代戊,162,(0894)28-0410,1,1,1,1,1,,,,1,540,1.0,,,,愛媛県八幡浜市真網代戊162,E3820400052202,33.40326,132.39213,matched_by_id
E3820400052201,真穴小学校　グラウンド,愛媛県,八幡浜市真網代戊,162,(0894)28-0226,,,,1,1,1,,,1,4653,1.0,,,,愛媛県八幡浜市真網代戊162,E3820400052201,33.403599,132.391952,matched_by_id
E3820400050201,真穴保育所,愛媛県,八幡浜市真網代乙,184-3,(0894)28-0390,1,1,1,1,,,,,1,165,1.0,,,,愛媛県八幡浜市真網代乙184-3,E3820400050201,33.413715143077,132.39045790696,matched_by_id
E3820400020201,真穴地区公民館　（土砂災害・高潮は２階以上）,愛媛県,八幡浜市穴井,3-796-39,(0894)29-7018,1,1,1,1,,,,,1,283,1.0,,,,愛媛県八幡浜市穴井3-796-39,E3820400020201,33.398607964359,132.39695900574,matched_by_id
E3820400051201,真網代くじらリハビリテーション病院　（４階以上）,愛媛県,八幡浜市真網代甲,229-5,(0894)28-1123,,,,,1,,,,,280,1.0,,,,愛媛県八幡浜市真網代甲229-5,E3820400051201,33.425608827513,132.3921238317,matched_by_id
E3820400059201,大島開発総合センター（土砂災害・高潮は２階以上）,愛媛県,八幡浜市大島,2-101-1,(0894)28-0608,1,1,1,,,,,,1,165,1.0,,,,愛媛県八幡浜市大島2-101-1,E3820400059201,33.386100032094,132.34002049798,matched_by_id
E3820400060203,大島産業振興センター　（土砂災害・高潮は２階、津波は４階）,愛媛県,八幡浜市大島,3-298-5,(0894)28-0750,1,1,1,1,1,,,,1,586,1.0,,,,愛媛県八幡浜市大島3-298-5,E3820400060203,33.393974109743,132.34432614007,matched_by_id
E3820400060202,大島体育館,愛媛県,八幡浜市大島,3-298-5,(0894)22-3111,1,1,,,,,,,1,392,1.0,,,,愛媛県八幡浜市大島3-298-5,E3820400060202,33.39331285974,132.34412974881,matched_by_id
E3820400060201,旧大島小中学校　グラウンド,愛媛県,八幡浜市大島,3-298-5,(0894)22-3111,,,,1,,1,,,1,55,1.0,,,,愛媛県八幡浜市大島3-298-5,E3820400060201,33.393771041513,132.34452510632,matched_by_id
E3820400063203,旧青石中学校　体育館,愛媛県,八幡浜市日土町,2-96,(0894)22-3111,1,1,1,1,1,,,,1,594,1.0,,,,愛媛県八幡浜市日土町2-96,E3820400063203,33.492039765738,132.41491240353,matched_by_id
E3820400063202,旧青石中学校　校舎（洪水・土砂災害は２階以上）,愛媛県,八幡浜市日土町,2-96,(0894)22-3111,1,1,1,,1,,,,1,567,1.0,,,,愛媛県八幡浜市日土町2-96,E3820400063202,33.492093450402,132.41409164758,matched_by_id
E3820400063201,旧青石中学校　グラウンド,愛媛県,八幡浜市日土町,2-96,(0894)22-3111,,,,1,1,1,,,1,9409,1.0,,,,愛媛県八幡浜市日土町2-96,E3820400063201,33.492527400221,132.41431695313,matched_by_id
E3820400062204,日土小学校　体育館　（洪水・土砂災害は２階以上）,愛媛県,八幡浜市日土町,2-851,(0894)26-0010,1,1,1,1,1,,,,1,522,1.0,,,,愛媛県八幡浜市日土町2-851,E3820400062204,33.500471496577,132.42736027349,matched_by_id
E3820400062203,日土小学校　東校舎,愛媛県,八幡浜市日土町,2-851,(0894)26-0010,,,1,1,1,,,,1,138,1.0,,,,愛媛県八幡浜市日土町2-851,E3820400062203,33.500650696287,132.42788679108,matched_by_id
E3820400062202,日土小学校　西・中校舎,愛媛県,八幡浜市日土町,2-851,(0894)26-0010,,,1,1,1,,,,1,441,1.0,,,,愛媛県八幡浜市日土町2-851,E3820400062202,33.500915245639,132.42813913335,matched_by_id
E3820400062201,日土小学校　グラウンド,愛媛県,八幡浜市日土町,2-851,(0894)26-0010,,,,1,1,1,,,1,2683,1.0,,,,愛媛県八幡浜市日土町2-851,E3820400062201,33.500813702413,132.42783502448,matched_by_id
E3820400067201,日土保育所,愛媛県,八幡浜市日土町,8-125-3,(0894)26-0032,1,1,1,1,1,,,,1,130,1.0,,,,愛媛県八幡浜市日土町8-125-3,E3820400067201,33.50226188726,132.43571660796,matched_by_id
E3820400064201,下河原共同作業所,愛媛県,八幡浜市日土町,4-505,(0894)22-3111,,,1,1,1,,,,1,190,1.0,,,,愛媛県八幡浜市日土町4-505,E3820400064201,33.490722116494,132.41279486273,matched_by_id
E3820400061201,ＪＡにしうわ日土出張所（日土地区公民館）（洪水は３階、土砂災害は２階以上）,愛媛県,八幡浜市日土町,2-262-2,(0894)26-0934,1,1,1,,1,,,,1,386,1.0,,,,愛媛県八幡浜市日土町2-262-2,E3820400061201,33.495694890096,132.42373607141,matched_by_id
E3820400065201,日土東地区複合施設,愛媛県,八幡浜市日土町,6-2125-1,(0894)26-0931,1,1,1,1,1,,,,1,1022,1.0,,,,愛媛県八幡浜市日土町6-2125-1,E3820400065201,33.50831414484,132.45856231593,matched_by_id
E3820400066203,旧日土東小学校　木造校舎,愛媛県,八幡浜市日土町,6-961,(0894)22-3111,1,,1,,1,,,,1,323,1.0,,,,愛媛県八幡浜市日土町6-961,E3820400066203,33.508663028967,132.4584657564,matched_by_id
E3820400066202,旧日土東小学校　ＲＣ校舎　（土砂災害は２階以上）,愛媛県,八幡浜市日土町,6-961,(0894)22-3111,1,1,1,,1,,,,1,201,1.0,,,,愛媛県八幡浜市日土町6-961,E3820400066202,33.50845727696,132.45829409503,matched_by_id
E3820400066201,旧日土東小学校　グラウンド,愛媛県,八幡浜市日土町,6-961,(0894)22-3111,,,,1,1,1,,,1,4200,1.0,,,,愛媛県八幡浜市日土町6-961,E3820400066201,33.508922678337,132.45860453387,matched_by_id
E3820400075203,喜須来小学校　体育館,愛媛県,八幡浜市保内町喜木,2-224,(0894)36-0303,,1,1,1,1,,,,1,837,1.0,,,,愛媛県八幡浜市保内町喜木2-224,E3820400075203,33.486852734221,132.41098578692,matched_by_id
E3820400075202,喜須来小学校　校舎　（洪水は３階、土砂災害は２階以上）,愛媛県,八幡浜市保内町喜木,2-224,(0894)36-0303,1,1,1,1,1,,,,1,609,1.0,,,,愛媛県八幡浜市保内町喜木2-224,E3820400075202,33.487085381463,132.41169389009,matched_by_id
E3820400075201,喜須来小学校　グラウンド,愛媛県,八幡浜市保内町喜木,2-224,(0894)36-0303,,,1,1,1,1,,,1,4525,1.0,,,,愛媛県八幡浜市保内町喜木2-224,E3820400075201,33.486785624324,132.41159196615,matched_by_id
E3820400088201,喜須来地区公民館,愛媛県,八幡浜市保内町須川,78-1,(0894)36-2836,1,1,1,,1,,,,1,347,1.0,,,,愛媛県八幡浜市保内町須川78-1,E3820400088201,33.483753,132.414273,matched_by_id
E3820400073201,旧喜須来保育所　（洪水・土砂災害は２階以上）,愛媛県,八幡浜市保内町喜木,2-132-1,(0894)22-3111,,1,1,,1,,,,1,361,1.0,,,,愛媛県八幡浜市保内町喜木2-132-1,E3820400073201,33.487154617532,132.40828192916,matched_by_id
E3820400072201,保内中央体育館,愛媛県,八幡浜市保内町喜木,1-31-3,(0894)22-3111,,1,1,1,,,,,1,798,1.0,,,,愛媛県八幡浜市保内町喜木1-31-3,E3820400072201,33.480653716257,132.4035493441,matched_by_id
E3820400071202,㈱あわしま堂神越ハイツ女子寮　（４階）,愛媛県,八幡浜市保内町喜木,1-25-1,(0894)37-2176,,,,,1,,,,,490,1.0,,,,愛媛県八幡浜市保内町喜木1-25-1,E3820400071202,33.480722994546,132.4042562177,matched_by_id
E3820400071201,㈱あわしま堂神越ハイツ男子寮　（４階）,愛媛県,八幡浜市保内町喜木,1-25-1,(0894)22-3111,,,,,1,,,,,270,1.0,,,,愛媛県八幡浜市保内町喜木1-25-1,E3820400071201,33.480658027618,132.40457899464,matched_by_id
E3820400074201,四国電力㈱保内アパート　（屋上）,愛媛県,八幡浜市保内町喜木,2-200,(0894)22-3111,,,,,1,,,,,485,1.0,,,,愛媛県八幡浜市保内町喜木2-200,E3820400074201,33.487259395619,132.40891551256,matched_by_id
E3820400015201,神越グラウンド,愛媛県,八幡浜市喜木,1-18,(0894)36-1020,,,,1,,1,,,,5658,1.0,,,,愛媛県八幡浜市喜木1-18,E3820400015201,33.479893638296,132.40494143535,matched_by_id
E3820400092203,保内中学校　体育館（洪水・高潮は２階以上）,愛媛県,八幡浜市保内町川之石,1-243-1,(0894)36-2345,1,1,1,1,,,,,1,1353,1.0,,,,愛媛県八幡浜市保内町川之石1-243-1,E3820400092203,33.479998104704,132.39729578965,matched_by_id
E3820400092202,保内中学校　校舎　（津波は屋上、その他は２階以上）,愛媛県,八幡浜市保内町川之石,1-243-1,(0894)36-2345,1,1,1,1,1,,,,1,1404,1.0,,,,愛媛県八幡浜市保内町川之石1-243-1,E3820400092202,33.480387371886,132.39684249632,matched_by_id
E3820400092201,保内中学校　グラウンド,愛媛県,八幡浜市保内町川之石,1-243-1,(0894)36-2345,,,,1,,1,,,1,21599,1.0,,,,愛媛県八幡浜市保内町川之石1-243-1,E3820400092201,33.479322445653,132.39675130252,matched_by_id
E3820400095203,川之石小学校　体育館（高潮は２階以上）,愛媛県,八幡浜市保内町川之石,3-300,(0894)36-0124,1,1,1,1,,,,,1,472,1.0,,,,愛媛県八幡浜市保内町川之石3-300,E3820400095203,33.476306162836,132.3944218587,matched_by_id
E3820400095202,川之石小学校　校舎　（高潮は２階以上、津波は屋上）,愛媛県,八幡浜市保内町川之石,3-300,(0894)36-0124,1,1,1,1,1,,,,1,756,1.0,,,,愛媛県八幡浜市保内町川之石3-300,E3820400095202,33.476028710908,132.39387468934,matched_by_id
E3820400095201,川之石小学校　グラウンド,愛媛県,八幡浜市保内町川之石,3-300,(0894)36-0124,,,,1,,1,,,1,4490,1.0,,,,愛媛県八幡浜市保内町川之石3-300,E3820400095201,33.476346403411,132.39382104516,matched_by_id
E3820400089205,川之石高等学校　体育館,愛媛県,八幡浜市保内町川之石,1-112,(0894)36-0550,,,,1,,,,,1,643,1.0,,,,愛媛県八幡浜市保内町川之石1-112,E3820400089205,33.479067481117,132.39940035139,matched_by_id
E3820400089204,川之石高等学校　北教棟　（津波は屋上）,愛媛県,八幡浜市保内町川之石,1-112,(0894)36-0550,1,1,1,1,1,,,,1,620,1.0,,,,愛媛県八幡浜市保内町川之石1-112,E3820400089204,33.478950162364,132.40000277546,matched_by_id
E3820400089203,川之石高等学校　本館・南教棟　（津波は４階、洪水は３階、土砂災害は３階以上）,愛媛県,八幡浜市保内町川之石,1-112,(0894)36-0550,1,1,1,1,1,,,,1,1519,1.0,,,,愛媛県八幡浜市保内町川之石1-112,E3820400089203,33.478594760176,132.39998855963,matched_by_id
E3820400089202,川之石高等学校　武道場,愛媛県,八幡浜市保内町川之石,1-112,(0894)36-0550,,,,1,,,,,1,350,1.0,,,,愛媛県八幡浜市保内町川之石1-112,E3820400089202,33.479222518687,132.39903020638,matched_by_id
E3820400089201,川之石高等学校　グラウンド,愛媛県,八幡浜市保内町川之石,1-112,(0894)36-0550,,,,1,,1,,,1,11385,1.0,,,,愛媛県八幡浜市保内町川之石1-112,E3820400089201,33.478481333579,132.39902484212,matched_by_id
E3820400090201,旧川之石保育所（洪水・土砂災害・高潮は２階以上）,愛媛県,八幡浜市保内町川之石,1-125-1,(0894)22-3111,1,1,1,,,,,,1,373,1.0,,,,愛媛県八幡浜市保内町川之石1-125-1,E3820400090201,33.477680408013,132.39995825086,matched_by_id
E3820400091201,楠町自治公民館（洪水・高潮は２階以上）,愛媛県,八幡浜市保内町川之石,1-237-120,(0894)37-2519,1,1,1,1,,,,,1,166,1.0,,,,愛媛県八幡浜市保内町川之石1-237-120,E3820400091201,33.473520226861,132.40105110951,matched_by_id
E3820400093201,旧若草交流センター（高潮は２階以上）,愛媛県,八幡浜市保内町川之石,1-50,(0894)22-3111,,1,1,,,,,,1,236,1.0,,,,愛媛県八幡浜市保内町川之石1-50,E3820400093201,33.481530489094,132.40007153572,matched_by_id
E3820400094201,川之石地区活動拠点施設　みなせ,愛媛県,八幡浜市保内町川之石,3-11-1,(0894)36-2837,,1,,1,,,,,1,343,1.0,,,,愛媛県八幡浜市保内町川之石3-11-1,E3820400094201,33.477408804148,132.39589765099,matched_by_id
